Codigo;Descripcion;Marca;Segmento
640101;A-YSTHEAL+CONT OJOS 15ML;A;ANTI-AGE
640109;D-LACTOCERAT EMULSION 100;D;GRAND PUBLIC
640151;DU- ICTYANE HD CREME 50ML;D;PEAUX SECHES
640153;D-ICTYANE HD CREMA 5ML;D;PEAUX SECHES
640170;A-CLEAN-AC DERMOLIMP 5ML;A;ANTI-SEBORRHEIQUES
640173;A-CLEAN AC EMULSION 5ML;A;ANTI-SEBORRHEIQUES
640433;A-COUV LAPIZ LABIOS CLARO;A;CORRECTEURS DU TEINT
640459;D-KERTYOL SHP 125ML NF;D;ETATS PELLICULAIRES
640463;D-KERTYOL SHP 200ML;D;PELLICULES
640514;A-COUV LAPIZ LABIOS INTEN;A;CORRECTEURS DU TEINT
640537;M-DERMALIBOUR CR 50ML NP;M;IRRITATIONS CUTANEES
640563;G-ARG TENS REEST OJOS Y L;G;ANTI RELACHEMENT
640568;A-COUV LAPIZ CORRECTOR CE;A;CORRECTEURS DU TEINT
640588;A-BLOQ SPRAY 20B20A 200ML;A;SOLAIRES
640596;A-SPRAY FPS 40 NIÑOS;A;SOLAIRES
640618;A-CUID REP D.SOL 200ML;A;SOLAIRES
640633;A-CLEAN AC CREMA FACIAL 4;A;ANTI-SEBORRHEIQUES
640648;A-BLOQ CR 50+ CORP 100ML;A;SOLAIRES
640663;A-BLOQ GEL 50+ FAC 50ML;A;SOLAIRES
640666;A-CLEANANCE SOLAR FPS 40;A;SOLAIRES
640673;A-BLOQ GEL FPS 20 50ML;A;SOLAIRES
640730;D-KERTYOL SHP 10X10ML;D;PELLICULES
640736;D- ANASTIM 8X7.5ML;D;CHUTE DE CHEVEUX
640795;A-CREMA AUTOBRONC 100ML;A;SOLAIRES
640801;A-BLOQ FPS20 FAC 50ML;A;SOLAIRES
640882;A-BLOQ CR 50+ FAC 50ML;A;SOLAIRES
640890;A-BLOQ 50+ CR C/COLOR 50M;A;SOLAIRES
640895;A-BLOQ CR 50 FAC 50ML NF;A;SOLAIRES
640900;A-CR LABIAL FPS50B15A 15M;A;SOLAIRES
640905;A-COMP FPS50 DORADO 10GR;A;SOLAIRES
640910;A-COMP FPS50 ARENA 10GR;A;SOLAIRES
640914;A-BLOQ LECHE 50 100ML;A;SOLAIRES
640918;A-BLOQ SOL 25B15A 100ML;A;SOLAIRES
641146;E-CELLU REVERSE 100ML;E;AMINCISSANTS
641182;M- EXOMEGA B TRAT 250ML;M;EXOMEGA
641247;A-COLD CREAM CR ETUI 5ML;A; 
641255;D-EXTRA SUAVE SN 300ML NF;D;CHEVEUX DELICATS
641257;D-EXTRA SUAVE NF 30ML;D; 
641259;D-EXTRA SUAVE SHP 10X10ML;D; 
641283;A-EMULSION CORP CCR 400ML;A;PEAUX SECHES
641285;A- COLD CREAM EMUL 10ML;A;PEAUX SECHES
641422;G-CUIDADO TENSOR REDENSIF;G;ANTI RELACHEMENT
641467;A-DISPLAY ELUAGE CREMA 5X;A; 
641515;L-GRANUDOXY 5 TABLETAS MM;PFD; 
641516;L-GRANUDOXY 15 TABLETAS;PFD;ACNE ORALE
641517;L-GRANUDOXY 28 TABLETAS;PFD;ACNE ORALE
641535;L-TREVISSAGE 30 CAPSULAS;PFD;ACNE ORALE
641536;L-TREVISSAGE 30 CAPSULAS;PFD;ACNE ORALE
641574;M-CR DERMOPROTECT 150ML;M;SOINS ORIGINELS
641584;A-CREMA 50 HP 5ML;A;SOLAIRES
641587;A-LECHE 50 5ML;A; 
641588;A-CLEANANCE SOLAR 5ML;A; 
641627;A-LECHE REPARADORA 5ML;A;SOLAIRES
641628;A-LECHE AUTOBRONCEADORA 5;A; 
641653;A-LECHE 50+ UHP 5ML;A;SOLAIRES
641658;D-EXTRA SUAVE SHP 400ML;D;CHEVEUX DELICATS
641685;A-EMULSION 50+ 5ML;A;SOLAIRES
641688;K-SHAMPOO MANZANILLA 25ML;K;CAPILLAIRES
641722;A-BLOQ 50+ TINTE 5ML;A;SOLAIRES
641723;A-BLOQ 50+ 5ML;A;SOLAIRES
641874;G-CUID TENS REDEN 3MLX10;G; 
641929;D-ELUTION SHP 200ML;D;CHEVEUX DELICATS
641932;D-ELUTION SHP 30ML NF;D; 
641956;A-DIACNEAL 5ML;A; 
641961;A-DIACNEAL 5ML;A;ANTI-SEBORRHEIQUES
641986;A-CLEAN AC 40ML;A;ANTI-SEBORRHEIQUES
642065;A-TRIXERA +SEL GEL 400ML;A;PEAUX SECHES
642067;A-TRIXERA +SEL CREMA 400M;A;PEAUX SECHES
642070;D-NUTRICERAT SHP 200ML;D;CHEVEUX SECS
642079;D-NUTRICERAT SHP 30ML;D; 
642080;A-TRIXERA+ SELECT CR 10ML;A; 
642085;A-TRIXERA+ SEL GEL 10ML;A; 
642091;D-NUTRICERAT EMULS 100ML;D;CHEVEUX SECS
642129;A-TRIXERA+ BALSAMO 200ML;A;PEAUX SECHES
642132;A-TRIXERA+ BALSAMO 10ML;A; 
642151;D-ANAPHASE SHP 150ML;D;CHUTE DE CHEVEUX
642166;D-ANAPHASE SHP 10ML;D; 
642170;D-ANAPHASE SHP 15ML;D; 
642171;D-ARGEAL SHP 200ML;D;CHEVEUX GRAS
642174;DU ARGEAL SHP CR 150ML;D;GRAND PUBLIC
642175;D-ARGEAL SHP CR 15ML;D; 
642178;D-ARGEAL SHP 10X10ML;D; 
642206;A-COUV DUO LABIOS;A; 
642217;A-COUV LIQ ARENA 3ML CART;A; 
642218;A-COUV COMP CARTELET 8L;A; 
642447;D-ICTYANE CREMA MANOS 50M;D;PEAUX SECHES
642449;D-ICTYANE BARRA 200GR NP;D;PEAUX SECHES
642450;D-ICTYANE STICK 3G;D;PEAUX SECHES
642453;D-ICTYANE CR 150ML;D;PEAUX SECHES
642471;D-ICTYANE LOC CORP 500ML;D;PEAUX SECHES
642477;D-KERACNYL CREMA NF 30ML;D;PEAUX ACNEIQUES
642479;D-KERACNYL STOP ESPI 10ML;D;PEAUX ACNEIQUES
642480;D-KERACNYL LOCION 300ML;D;PEAUX ACNEIQUES
642486;D-KERACNYL GEL MOUS 200ML;D;PEAUX ACNEIQUES
642488;D-KERACNYL MASC EXF 40ML;D;PEAUX ACNEIQUES
642490;D-KERACNYL GEL 40ML;D; 
642512;D-ICTYANE CR TUB 10ML;D; 
642514;D-ICTYANE HD BALS 10ML;D; 
642540;D-ICTYANE CR S/ET 5ML;D; 
642551;D-ICTYANE CR MANOS 4ML;D; 
642555;D-KERACNYL CR NF 5ML;D; 
642557;D-KERACNYL MASC 5ML;D; 
642560;D-KERACNYL LOCION 25ML;D; 
642561;D-KERACNYL LOCION 50ML;D; 
642611;A-DISPLAY CLEAN AC 10X5ML;A; 
642695;E-CELLU REVERSE VIENTRE 7;E;AMINCISSANTS
642696;E-CELLU REVERSE VIENTRE75;E;AMINCISSANTS
642713;G-ELIXIR NUTRITIVO 1MLX10;G; 
642737;A-CLENANCE GEL PROMO 250M;A;ANTI-SEBORRHEIQUES
642794;D-ICTYANE HD BALS 400ML;D;PEAUX SECHES
642810;D-KERACNYL GEL TUB 10ML;D; 
642837;K-SHAMPOO PAPIRO 200ML;K;CAPILLAIRES
642842;K-ACONDICIONADOR PAPIRO;K;CAPILLAIRES
642850;D-KELUAC ZINC LOCION 30ML;D; 
642855;K-CUID NUT SIN ENJ PAPIRO;K;CAPILLAIRES
642897;K-SHAMPOO PAPIRO 10ML;K; 
642901;K-CUID S/E PAPIRO 10MLX10;K; 
642960;K-SHP PAPYRUS 25ML;K; 
642970;D-ICTYANE LAIT 40ML;D; 
643026;A-KIT DE PROB COUVRANCE;A; 
643046;A-SUERO CALM 5ML S/CAJA;A; 
643095;E-REMODELANTE BUSTO 50ML;E;CORPORELS
643202;L-DEXERYL 250ML;PFD;EMOLLIENT
643204;L-DEXERYL 50GR;PFD; 
643206;A-LECHE DESMAQ 50ML 2010;A; 
643207;A-LOCION SUAVIZANTE 50ML;A; 
643209;A-GEL DESMAQ 5OML;A; 
643239;A-BLOQ SPRAY 50+ 200ML;A;SOLAIRES
643257;D-KIT ICTYANE INVIERNO;D; 
643276;E-CELLU REVERSE 100ML;E;AMINCISSANTS
643277;E-CELLU REVERSE 100ML;E; 
643287;E-DUO CELLU REVERSE 2X100;E;AMINCISSANTS
643288;E-DUO CELLU REVERSE2X100M;E;AMINCISSANTS
643333;E-GEL REAF BUSTO 2009 5ML;E; 
643335;E-CR REAF CUERPO 5MLx10;E; 
643405;M- CYTELIUM SPRAY 100ML;M;IRRITATIONS CUTANEES
643409;M-DERMALIBOUR GEL 125ML;M;IRRITATIONS CUTANEES
643419;M- CR DERMOPROTECT 150ML;M;SOINS TRAITANTS DERMATO
643438;M-DERMALIBOUR STICK 8G;M;IRRITATIONS CUTANEES
643457;G-BIO CUID OJOS 2ML;G; 
643460;G-ARGANE SN YX LEV 2ML;G; 
643482;M-CR DERMOPROTEC 3MLX10;M; 
643577;K-SHAMPOO MANZANILLA 200M;K;CAPILLAIRES
643672;K-SHAMPOO ORTIGA 200ML;K;CAPILLAIRES
643673;K-SHAMPOO GRANADA 200ML;K;CAPILLAIRES
643678;K-ACOND QUININA 150ML;K;CAPILLAIRES
643679;K-ACOND MANGO 150ML;K;CAPILLAIRES
643725;K-SHP QUININA 25ML;K; 
643729;M-GEL DERMOPEDIATRIA 25ML;M; 
643747;D-KELUAL DS 100ML;D;PELLICULES
643751;D-KELUAL DS CREME 40ML;D;ETATS PELLICULAIRES
643802;A-HYDRANCE OPT LIG UV 5ML;A; 
643803;A-HIDR OPT UV ENRIQ 5ML;A; 
643804;A-HIDRAT OPT LIGERA 5ML;A; 
643805;A: HYDRA OPT ENRIQ NF 5ML;A; 
643815;A-HYDRA OPT RICHE 40MLNF;A;HYDRATATION
643819;A-HYDRA OPT UV RICHE 40ML;A;HYDRATATION
643824;A-HYDRA OPT LEGER 40MLNF;A;HYDRATATION
643829;A-HYDRANCE LIGERA UV 40ML;A;HYDRATATION
643886;A-DISPLAY LECHE 50 10X5ML;A; 
643889;A-CLENANCE SOLAR 5MLX10;A; 
643957;G-AQP CREMA SORB HYD 40ML;G;HYDRATATION PLUS
643959;G-AQP CR PIEL SECA 3MLX10;G; 
643961;G-AQP GEL/CR SORB HYD 40M;G;HYDRATATION PLUS
643963;G-GEL CREME AQUAPULPE;G; 
643964;G-AQP GEL/CR SORB SAC 3ML;G; 
643970;G-AQP MASC FAC HIDR 50ML;G;HYDRATATION PLUS
643973;G-ELIXIR HID AQP 30ML;G;HYDRATATION PLUS
643975;G-AQP ELIXIR HIDRAT 3ML;G; 
644000;D-MELASCREEN ILUM SPF 40M;D;HYPERPIGMENTATION
644001;D-MELASCREEN ECLAT 40ML;D;HYPERPIGMENTATION
644004;A-YSTHEAL CONT OJOS 3ML;A; 
644013;M- EXOMEGA CREMA 200ML;M;EXOMEGA
644018;M-EXOMEGA LOC 400ML;M;EXOMEGA
644021;M-EXOMEGA GEL DERMOLIMP;M;EXOMEGA
644022;M-EXOMEGA GEL 200ML;M;EXOMEGA
644035;M-EXOMEGA BAÑO 250ML;M;EXOMEGA
644094;G-ARGANE EMULSION 50ML;G;NUTRITION
644203;D-MELASCREEN ILUMIN 5ML;D; 
644248;D-MELAS CREAM 50+ TUB 5ML;D; 
644350;E-PREV ANTIESTRIAS 150ML;E;VERGETURES
644352;E-GEL EXFOLIANTE TON 150M;E;CORPORELS
644364;E-CREMA REAF CUERPO 200ML;E;CORPORELS
644366;E-DESINFILTRANTE NUTRI 20;E;CORPORELS
644367;E-BALSAMO DESINF 30ML;E; 
644370;E-GEL EXFOLIANTE 30ML;E; 
644409;K-CREMA GRANADA 150ML;K;CAPILLAIRES
644413;K-SHAMPOO GRANADA 25ML;K; 
644415;K-SHAMPOO GRANADA 10X10ML;K; 
644539;E-ACTIVE MASSAGE MIN;E;AMINCISSANTS
644540;E-ACTIV MASSAGE RECARGA;E;AMINCISSANTS
644609;K-SHAMPOO MANGO 400ML;K;CAPILLAIRES
644629;K-CUID S/E GRANADA 100ML;K;CAPILLAIRES
644676;M-DERMALIBOUR CR 50ML;M;IRRITATIONS CUTANEES
644724;M-DERMALIBOUR CR 3MLX10;M; 
644732;D-ELUTION SHP 300ML;D;CHEVEUX DELICATS
644734;D-ELUTION SHAMPOO 200ML;D;CHEVEUX DELICATS
644738;D-ELUTION SHP NF 30ML;D; 
644749;D-KELUAL DS SHP 30ML;D; 
644751;D-KELUAL DS 10X10´14;D; 
644801;DU ANAPHASE SHP 150ML;D;CHUTE DE CHEVEUX
644804;D-ANAPHASE SHP 50ML;D; 
644805;D-ANAPHASE SHP CR 15ML;D; 
644807;D-ANAPHASE SHP 10MLX10;D; 
644887;A-GEL FAC DESM 200ML;A;SOINS ESSENTIELS
644922;A-GEL DESMAQ 25ML 2010;A; 
645081;G-ARGANE CR NOCHE 3MLX10;G; 
645131;A-BLOQ CR 50+C/DOSIF 50ML;A;SOLAIRES
645150;A-BLOQ 50+C/COLOR 50ML;A;SOLAIRES
645163;A-BLOQ 50+ GEL 50ML;A;SOLAIRES
645173;A-CLEANANCE SOLAR FPS30;A;SOLAIRES
645227;A-CLEANANCE GEL 25ML;A; 
645250;G-ARG EMULSION 15ML;G; 
645340;D-KELUAL DS SHP 100ML;D;ETATS PELLICULAIRES
645349;A-COUV PIELES MORENAS 1.5;A; 
645494;A-BLOQ CREMA FAC FPS 30;A;SOLAIRES
645535;A-TRIXERA+SELECT GEL NVO;A;PEAUX SECHES
645570;E-ACOND GRANADA 10X10ML;E; 
645630;A-BLOQ SPRAY FPS 30 200ML;A;SOLAIRES
645633;A-SPRAY FPS 30 NIÑOS 200M;A; 
645639;A-BLOQ SPRAY 50+ 200ML;A;SOLAIRES
645642;A-SPRAY 50+ NIÑOS 200ML;A;SOLAIRES
645660;A-ELUAGE CONT OJOS 15ML;A;ANTI-AGE
645665;A-ELUAGE CONT OJOS 2ML;A; 
645752;A-CR PARA EL PAÑAL 5ML;A; 
645818;A-CLEANANCE SOLAR 30 5ML;A; 
645840;D-KERTYOL P.S.O. SHP30ML;D; 
645904;EL OFFENSIVE CELLULITE100;E;AMINCISSANTS
645980;A-CR NUTRI COMPENSA 50ML;A;SOINS ESSENTIELS
646030;D-FORSTIM MOUSSE 150ML;D;CHUTE DE CHEVEUX
646047;D-ANASTIM CONC 8X7.5ML;D;CHUTE DE CHEVEUX
646116;G-ELIXIR BIOPHYCEE 30ML;G;ANTIRIDES
646121;G-ELIXIR BIOPHYCEE 3MLX10;G; 
646122;G-SUERO REAF 3ML;G; 
646152;A-COUV PIEL MORENA CANELA;A;CORRECTEURS DU TEINT
646154;A-COUV PIEL MORENA SIENA;A;CORRECTEURS DU TEINT
646156;A-COUV COMP MOKA 9.5GR;A; 
646197;A-ELUAGE CONC ANTIARR 15M;A;ANTI-AGE
646258;E-BALSM DESINF SAC 5ML;E; 
646287;K-SHAMPOO GRANADA 400ML;K;CAPILLAIRES
646296;D-ICTYANE BARRA 200GR;D;PEAUX SECHES
646317;K-SHAMPOO PAPYRUS 400ML;K;CAPILLAIRES
646353;E-PREV ESTRIAS 5MLX10;E; 
646469;M-CREMA COCON 5ML;M; 
646474;A-COMPACTO FPS 50 ARENA;A;SOLAIRES
646479;A-COMPACTO FPS 50B 15A;A;SOLAIRES
646500;E-CREMA CORP ANTIEST 400M;E;VERGETURES
646536;D-NEOPTIDE LOC ANTIC 3X30;D;CHUTE DE CHEVEUX
646642;A-LOC PIEL INT 25ML;A; 
646833;M-DERMOPED CR SUAVE COCON;M;DERMO PEDIATRIE
646863;D-MELASCREEN DESPIG 30ML;D;HYPERPIGMENTATION
646921;M-EXOMEGA BALSAMO 5ML;M; 
646924;M-EXOMEGA BAÑO TRAT 250;M;EXOMEGA
647011;M-EXOMEGA CREMA 5ML;M; 
647109;D-ICTYANE STICK LABIOS 3M;D;PEAUX SECHES
647156;L-DEXERYL CREMA 50GR;PFD; 
647224;D-KERACNYL LOC PURIF 200M;D;PEAUX ACNEIQUES
647265;D-MELASCREEN DESPIG 3ML;D; 
647315;D-EXTRA SUAVE SHP 400ML;D;CHEVEUX DELICATS
647333;A-KIT PROB PIEL MOR 2010;A; 
647467;M-EXOMEGA BALSAMO 200ML;M;EXOMEGA
647491;A-BARRA DERMOLIMP C/C NF;A;PEAUX SECHES
647502;A-CLEANANCE GEL 50ML;A; 
647578;A-CLEANANCE LOTION 25ML;A; 
647594;A-BAR DLIMP C CREAM 25GR;A; 
647706;A-SERENAGE CREMA 40ML;A;ANTI-AGE
647710;A-SERENAGE CR5ML;A; 
647746;A-BAUME LEVRES;A; 
647776;D-KIT MUESTRAS SHP CAPILA;D; 
647780;A-KIT MTRA CLEAN/DIAC 09;A; 
647830;A-TOL EXT CREMA DEFI 50ML;A;PEAUX HYPER SENSIBLES
647834;A-TOL EXT LECHE DEFI 50ML;A;PEAUX HYPER SENSIBLES
647847;K-SHP QUININA SAC 30ML;K; 
648020;A-LOCION MICELAR 400ML;A;SOINS ESSENTIELS
648026;A-LOCION MICELAR 50ML;A; 
648042;D-ICTYANE CREMA EE 200ML;D;PEAUX SECHES
648069;E-CUID DESIN NUTRITIV;E;CORPORELS
648083;M-EXOMEGA CR 200ML NF;M;EXOMEGA
648105;D-ICTYANE CR MANOS 15ML;D; 
648134;A-CLEANANCE GEL 200ML;A;ANTI-SEBORRHEIQUES
648172;A-CLEAN LOCION 200ML;A;ANTI-SEBORRHEIQUES
648182;E-CREME MULTIFIRMEZA 200M;E;CORPORELS
648183;EL-CREMA MULTIFIRMEZA 30M;E; 
648235;E-CR CORP MULTIFIRM 10ML;E; 
648248;A-CR LABIAL FPS50B15A 15M;A;SOLAIRES
648255;A-TOL EXT CREMA DEFI 5ML;A; 
648256;A-TOL EXT LECHE DEFI 5ML;A; 
648264;A-CLEANANCE EMUL 40ML ´10;A;ANTI-SEBORRHEIQUES
648368;D-KERACNYL LOCION 25ML;D; 
648387;A-HP COMP50 DORE 2011;A;SOLAIRES
648393;A-COMP FPS 50 ARENA 2011;A;SOLAIRES
648434;A-BLOQ CR 50+ TINTE 2011;A;SOLAIRES
648457;A-BLOQ GEL FAC 50+ 2011;A;SOLAIRES
648462;A-CREMA AUTOBRONCEADORA;A;SOLAIRES
648494;D-ANAPHASE SHP 15ML;D; 
648497;D-ANAPHASE SHP SACH 10MLX;D; 
648505;D-ELUTION 10X10ML;D; 
648509;D-KERACN MATIF NF 30ML;D;PEAUX ACNEIQUES
648511;D-KER MATIFIANT NF 5ML;D; 
648597;D-KERACNYL PP 5ML;D; 
648773;A-KIT PROB COMPACTOS´11;A; 
648814;A-SOL DISPLAY CR50+ 10X5M;A; 
648816;A-SOL DISPLAY EMUL50+10X5;A; 
648820;A-DISP CLEAN SOL 30 10X5M;A; 
648849;A-BLOQ CREMA MINERAL 50+;A;SOLAIRES
648866;A-SPRAY 50+ NF 200ML;A;SOLAIRES
648899;A-LECHE MINERAL 50+100ML;A;SOLAIRES
648913;A-LECHE 50+ 2011;A;SOLAIRES
648924;A-BLOQ 50+ CREMA FAC 2011;A;SOLAIRES
648937;A-CREMA 50+ 5ML Nvo;A; 
648940;A-BLOQ 50+ TINTE 5ML Nvo;A; 
648941;A-EMULSION 50+ 5ML Nvo;A; 
648945;A-CLEANANCE SOL30 NF 5ML;A; 
648946;A-CREMA MINERAL 50+5ML;A; 
648947;A-LECHE MINERAL50+5ML;A; 
648948;A-LECHE REPARADORA 5M NF;A; 
648949;A-LECHE AUTOBRON S/E 5ML;A; 
648963;D-SQUANORM SEC SHP 30ML;D; 
648965;D-SQUANORM PEL SECHES;D; 
648989;D-SQUANORM LOTION 30ML;D; 
648997;D-SQUANORM GR SHP 10MLX10;D; 
648998;D-SQUANORM GRAS SHP 30ML;D; 
649046;A-SPRAY 50+ NIÑOS 200ML;A;SOLAIRES
649059;A-CLEANANCE SOLAR FPS 30N;A;SOLAIRES
649255;A-TRIACNEAL 5ML;A; 
649327;E-CR ANTIESTRIAS SIN PARA;E;VERGETURES
649429;E-CR ANTIESTRIAS S/P 5ML;E; 
649430;E-CR ANTIESTRIAS SIN PBN;E;VERGETURES
649528;G-PUR DESMA 2 EN 1 30ML;G; 
649592;M-EXOMEGA GEL MS EMOL 20M;M; 
649688;A-SPRAY ATA EDICION ESPEC;A; 
680073;A-EMULSION AL COLD CR 400;A; 
681014;G-PAPELERIA DIAGNOST DA3;G;DIVERS VISAGE
681269;G-DA 3 APARATO DIAGNOSTIC;G;DIVERS VISAGE
681475;G-CJA PASTILLAS PROTEC;G;DIVERS VISAGE
681487;G-CJA PARCHE DIAG DA3;G;DIVERS VISAGE
683765;F-POSTER INSTITUCIONAL;F; 
683791;F-CAPILOSCOPIO2 F/MEX 110;F; 
684455;F-DISPLAY 12 FORTICEA 150;F; 
684941;D-LIBRO DERM SEBOR;D; 
684971;K-DIPTICO CEDRAT 02;K; 
707247;P-PERCUTALFA 20ML;PFS; 
708645;P-PERCUTAFEINE 200ML;PFS;PERCUTAFEINE
708648;P-PERCUTALFA 200ML;PFS;PERCUTALFA
708697;P-PERCUTALFA 20ML;PFS; 
709331;P-PERCUTAFEINE 20ML;PFS; 
722683;P-PERCUTALFA S/P 10ML;PFS; 
783343;P-BOLSA PLAYA PERCUTAFEIN;PFS; 
900248;A-YSTHEAL+CREMA 30ML;A;ANTI-AGE
900869;K-SHAMPOO SECO AVENA 150M;K;CAPILLAIRES
901789;A-YSTHEAL EMULSION 30ML;A;ANTI-AGE
902151;A-BARRA DERMOLIMPIADORA P;A;PEAUX HYPER SENSIBLES
902285;A-YSTHEAL CONT OJOS 15ML;A;ANTI-AGE
902703;A-AGUA THERMAL ED LIM 50M;A;EAU THERMALE
902727;D-SABAL SHP 200ML;D;CHEVEUX GRAS
903006;A-ACEITE SOLAR FPS30 200M;A;SOLAIRES
903182;A-AV GEL DERMOLIMP C/CR 2;A;PEAUX SECHES
903767;A-CLEANANCE EXPERT 40ML;A; 
905061;A-CREMA PARA EL PAÑAL;A;PEDIATRIQUE
905062;A-GEL COSTRA LACTEA 40ML;A;PEDIATRIQUE
905224;D-ARGEAL 50ML;D;CHEVEUX GRAS
906013;A-GEL P/AFEITAR 2011 150M;A;HOMME
906439;A-FLUIDO AFTER SHAVE 75ML;A;HOMME
906566;D-ELUTION 300ML;D;CHEVEUX DELICATS
906586;D-ANACAPS CONC 60 CAPS;D;CHUTE DE CHEVEUX
907527;K-CREMA DE DIA PAPIRO;K;CAPILLAIRES
913000;P-MARCA PFS;PFS;Z REMISE FIN D ANNEE
913127;A-EAU NETT 500ML;A;PEDIATRIQUE
913144;K-ACOND MANGO 50ML;K;CAPILLAIRES
913146;K-CREMA D DIA MANGO 125ML;K;CAPILLAIRES
914629;K-CREMA PEINADO GRA 125ML;K;CAPILLAIRES
915505;A-COUV LABIOS INTEN ´11;A;CORRECTEURS DU TEINT
917688;A-GEL DERMOLIMPIADORA 500;A;PEDIATRIQUE
917698;M-ADERMA MANOS 200ML PROB;M; 
917843;A-TRIXERA SELECTIOSE CREM;A;PEAUX SECHES
918279;L-DERMOSTER CICLOPIROXOLA;PFD;ANTI FONGIQUE
921159;K-SHAMPOO MANGO 100ML;K;CAPILLAIRES
923275;D-KERTYOL PSO SHP 200ML;D;ETATS PELLICULAIRES
923696;K-SHAMPOO QUININA 100ML;K; 
923701;K-ACOND PAPIRO 50ML;K;CAPILLAIRES
924504;K-SHAMPOO SECO AVENA 50ML;K;CAPILLAIRES
924780;M-ACEITE DERMOLIMPIAD 500;M;EXOMEGA
925415;M-EXOMEGA LOCION 200ML;M;EXOMEGA
925487;A-BALSAMO P LABIOS COLD C;A;PEAUX SECHES
925576;D-MELASCREEN EMUL 50+40ML;D;HYPERPIGMENTATION
926019;M-EXOMEGA CREMA 400ML;M;EXOMEGA
926647;K-BB EAU DE BEBE 50ML;K;BEBE
927161;D-KERACNYL PP CREMA 30ML;D;PEAUX ACNEIQUES
927657;D-SQUANORM PEL SECHES SHP;D;ETATS PELLICULAIRES
927663;D-SQUANORM PEL GRASSES SH;D;ETATS PELLICULAIRES
927714;D-SQUANORM LOCION ZINC200;D;ETATS PELLICULAIRES
927745;D-SHAMPOO CASPA GRASA200m;D;ETATS PELLICULAIRES
928110;A-TRIACNEAL CR 30ML;A;ANTI-SEBORRHEIQUES
928335;M-EXOMEGA ESPUMA EMOLIENT;M;EXOMEGA
928468;M-DERMALIBOUR 50ML;M;IRRITATIONS CUTANEES
928521;M-EXOMEGA GEL DERMOLIMP;M;EXOMEGA
928588;M-ADERMA CREMA MANO 50ML;M;SOINS ORIGINELS
929142;A-POLVO MOS ECLAT´11;A;CORRECTEURS DU TEINT
929144;A-POLVO MOS BRONC´11;A;CORRECTEURS DU TEINT
929151;K-CUID S/E MANGO 150ML;K;CAPILLAIRES
929164;A-POLVO MOS TRANS´11;A;CORRECTEURS DU TEINT
929182;A-SERENAGE SUERO 30ML;A;ANTI-AGE
929195;A-SERENAGE CR NOCHE 40ML;A;ANTI-AGE
929223;A-COUV STICK MONO AMAR´11;A;CORRECTEURS DU TEINT
929224;A-COUV STICK MONO CORAL11;A;CORRECTEURS DU TEINT
929227;A-COUV STICK MONO VERDE11;A;CORRECTEURS DU TEINT
929275;A-ELUAGE EMULSION 30ML;A;ANTI-AGE
929299;A-PINCEL BEIGE COUV´11;A;CORRECTEURS DU TEINT
929303;A-PINCEL AMBAR COUV11;A;CORRECTEURS DU TEINT
930046;K-SHAMPOO PAPIRO 100ML;K;CAPILLAIRES
930055;A-PED COLD CREAM 100ML;A;PEDIATRIQUE
930581;A-REFLEX SOLAR FPS50+30ML;A;SOLAIRES
930714;G-ARG ELIXIR PIEL SECA30;G;NUTRITION
930716;G-ARG EMULSION PIEL SECA;G;NUTRITION
930717;G-ARG CUID REAFIR NOCHE P;G;NUTRITION
930721;G-ARG CUID REAFIR PTS PIE;G;ANTI RELACHEMENT
930725;G-ARG CUIDADO REAF OJOLAB;G;ANTI RELACHEMENT
930733;G-ARG CR MANOS 75ML;G;NUTRITION
930829;D-NUTRICERAT 300ML;D;CHEVEUX SECS
930909;M-PRIMALBA LOCION DERMOLI;M;DERMO PEDIATRIE
930911;M-PRIMALBA GEL LAVANT DUC;M;DERMO PEDIATRIE
930915;M-PRIMALBA CREME DOUCEUR;M;DERMO PEDIATRIE
930932;M-PRIMALBA LAIT TOILETTE;M;DERMO PEDIATRIE
930941;M-GEL DERMOLIMPIADOR 500M;M;SOINS ORIGINELS
930985;K-SHAMPOO MAGNOLIA 200ML;K;CAPILLAIRES
930987;K-ACOND MAGNOLIA 150ML;K;CAPILLAIRES
930988;K-AGUA BRILLO MAGNOLIA100;K;CAPILLAIRES
931007;A-DESPIGMENT LIG 30ML;A;DEPIGMENTANTS
931052;A-MASQ CALM ANTIROJ 50ML;A;SOINS ANTI-ROUGEURS
931074;A-ANTI-ROUGEURS FORT 30ML;A;SOINS ANTI-ROUGEURS
931082;M-ADERMA GEL MOUSSANT 250;M;SOINS ORIGINELS
931233;K-BB SPRAY SOLAR 50+200ML;K;BEBE
931276;G-OPH CUIDADO 30ML;G;ANTIRIDES
931277;G-OPH CUID ANTIARRUGAS PS;G;ANTIRIDES
931278;G-OPH CUIDADO ANTIA PNM50;G;ANTIRIDES
931281;G-OPH CUIDADO ANTIAR OJOS;G;ANTIRIDES
931283;G-OPH CUIDADO ANTIARU NOC;G;ANTIRIDES
931312;G-NEC CUID ALISANTE PNM;G;ECLAT JEUNESSE
931313;G-NEC ELIXIR ALISANTE 30M;G;ECLAT JEUNESSE
931314;G-NEC CUID ALISANTE OJOS;G;ECLAT JEUNESSE
931335;G-PUR LECHE DESMAQUILL200;G;DEMAQUILLANT
931337;G-PUR TONICO DESMAQUILLAN;G;DEMAQUILLANT
